,Date,User,Tweet
3290,2018-08-10 08:14:17+00:00,muftimenk,"Never forget that the Almighty is more merciful to you than you are to yourself. Stop beating yourself up over past mistakes which you can’t change. Instead, focus on your future because no matter how badly you’ve messed up, it’s your end that matters!"
3291,2018-08-09 23:58:30+00:00,muftimenk,"On this blessed day, may you get what you have been praying for. May all your supplications be answered. May every tear that has fallen down your cheek because of worldly disappointments be equivalent to the best rewards in Paradise. Aameen."
3292,2018-08-09 08:12:34+00:00,muftimenk,"When we don’t fully understand the attributes of the Almighty, that’s when we start feeling hopeless. Never forget He’s the Most Merciful, Most Forgiving. No sin is too great for Him. So never feel you’re not deserving of His Mercy. And don’t make others feel hopeless too!"
3293,2018-08-08 22:22:07+00:00,muftimenk,Some people refuse to accept the fact that you’ve changed. They keep harping on the “old” you. They refuse to see you in a new light. They can’t stop talking about your past mistakes and wrongs. Ignore such people. Time to let them go!
3294,2018-08-08 07:04:34+00:00,muftimenk,"Remember, people will only drive you crazy if you allow them to. So don't let your anger spin out of control. If someone is irritating you, recognise those feelings and then let them go without saying much or getting into conflict. You don’t need to respond to everything."
3295,2018-08-07 21:21:25+00:00,muftimenk,"Delays, disappointment and detours are all part of the Almighty’s Plan. You have to understand that. Valuable lessons will be taught along the way. You should try to learn as many of them. Not only will you emerge stronger, you’ll also be grateful for all He’s put you through!"
3296,2018-08-07 11:46:12+00:00,muftimenk,Life is such that you’ll keep facing trials and storms. Obstacles and hardship. There’s no running away from them. But don’t let all that affect your inner peace. Accept the Almighty’s Decree. Understand His Plan. He will keep you rooted and peace will prevail in your heart!
3297,2018-08-06 21:52:06+00:00,muftimenk,"The Almighty knows the best solutions to our problems. We just need to pray more &amp; seek His assistance and Him alone, not anyone else. Complaining to others &amp; stressing over our problems will not solve it. Keep asking Him. He will respond!"
3298,2018-08-06 12:26:03+00:00,muftimenk,#Earthquake in #Lombok #Indonesia. We feel your pain. We share your grief. We stand by you. May the Almighty protect you and grant you ease. Aameen
3299,2018-08-06 08:40:14+00:00,muftimenk,"Unless you’re really close to someone, you can’t use their outward appearance to judge the reality of their life. People carefully select what they want to show you. Don’t be fooled because you don’t actually know what goes on behind closed doors in the lives of others!"
3300,2018-08-05 20:44:47+00:00,muftimenk,"Stop doubting how far you’ve come, regretting your choices &amp; putting yourself down. Satan will make you think otherwise. His job is to make you miserable and depressed. Don’t cave in. Stand firm. Always encourage, support and believe in yourself. That’s the way forward!"
3301,2018-08-05 09:27:04+00:00,muftimenk,"Tell yourself often that things will work out in the end, no matter what’s happening now.  Always bear patience, trust that the Almighty knows what’s going on. Don’t let worry, fear and anxiety get the better of you. Ease will come, sooner rather than later!"
3302,2018-08-04 21:43:22+00:00,muftimenk,The truth is nobody will truly understand what you’re going through except the Almighty. He’s the only One who knows your true circumstances and is always available when you need Him. He will heal you  and make you whole again!
3303,2018-08-04 08:51:06+00:00,muftimenk,Learn to rejoice and celebrate the victories of others. It will open doors of goodness in your own life in return. Be gracious enough to accord even your enemy their due place. Such positive actions will lift you up even during your worst days!
3304,2018-08-03 22:12:25+00:00,muftimenk,I would like to extend my congratulations to our President @edmnangagwa on his victory in the Zimbabwe Presidential Elections. May the Almighty guide you to do what’s best for the people. I wish you every  success in performing the important &amp; responsible duties of this position.
3305,2018-08-03 19:19:07+00:00,muftimenk,"Whenever a door closes in your life, the Almighty is trying to tell you to move on. Move forward. Don’t look back. He’s guiding your steps. You’ve got to trust Him. Change is never easy. The unknown can be unsettling. But He’s the Owner  of your sustenance; so why worry?"
3306,2018-08-03 06:31:14+00:00,muftimenk,"Almighty. On this blessed day, may we never forget that You’re the Turner of Hearts. You can heal us in a moment. You can forgive in an instant. You can make the impossible a reality! May we always be ever grateful for everything! Aameen."
3307,2018-08-02 19:12:49+00:00,muftimenk,"Don't let people from your past carry on hurting you today. Let go of any grudges you hold against them in your heart. The past is the past. That part of your life is over. The best thing to do is pray, move on and leave the rest to the Almighty."
3308,2018-08-02 09:53:07+00:00,muftimenk,"Many people have a habit of accusing others blindly. A blame without proof remains a mere blame. When there’s no concrete evidence, nothing carries weight. It remains a mere accusation. It doesn’t become fact! Don't be fooled."
3309,2018-08-02 04:25:45+00:00,muftimenk,"Don’t draw your own conclusions when you’ve only heard half the story. Listen to the entire story in order to make an informed decision and fair judgement. Above all, be fair!"
3310,2018-08-01 15:26:07+00:00,muftimenk,"Violence is not the solution nor is it the way forward. Keep a level head when confronted with events that provoke you. Never retaliate because the result can be damaging, causing much regret. Above all, be mature over how you react to things. Let common sense rule."
3311,2018-08-01 08:50:56+00:00,muftimenk,"Don't let your dislike for someone lead you to be unfair, unjust, vulgar and rude. Perhaps, the Almighty sees them as being better than you!"
3312,2018-07-31 22:19:48+00:00,muftimenk,"What we say about others says more about us, who we are and what we stand for. Be careful how you comment. Don’t be rude. Be civil. Be courteous. Be polite."
3313,2018-07-31 13:27:38+00:00,muftimenk,Never underestimate what the tongue can do. You may think it’s just a muscular organ in the mouth but life and death are in the power of the tongue. Words can be medicine or poison. They can heal or kill. Don’t misuse your tongue.
