,Date,User,Tweet
7602,2013-11-16 06:00:01+00:00,muftimenk,We fiercely compete with each other in worldly matters forgetting that the Almighty asks us to compete in earning... http://t.co/wXDBZajb66
7603,2013-11-16 01:00:24+00:00,muftimenk,It is very tempting to buy things you do not need or cannot afford. Content are those who resist the urge.
7604,2013-11-15 16:46:01+00:00,muftimenk,"As I leave the UK, I must say it was the most awesome visit having made so many new friends. May the Almighty bless you all. Aameen"
7605,2013-11-15 15:48:13+00:00,muftimenk,"Here we are! Apple Users iTunes Podcast App go to https://t.co/y4azxuXscm 
For BB, Windows and other platforms visit http://t.co/b2sVDyPnZe"
7606,2013-11-15 10:15:25+00:00,muftimenk,A mirror shows your true reflection for correction but doesn't expose you to those after you. Be a mirror for others.
7607,2013-11-15 02:25:43+00:00,muftimenk,"""Every word you utter is an investment so make sure you choose carefully for best returns."""
7608,2013-11-14 17:05:01+00:00,muftimenk,"We love ourselves even after we make so many mistakes, so why do we hate others for one or two mistakes they've made?"
7609,2013-11-14 11:47:25+00:00,muftimenk,"""Counting other people's sins does not make you a saint."" - Unknown"
7610,2013-11-14 02:39:54+00:00,muftimenk,The Almighty understands our supplications and needs better than we can word them. Just try your best. He knows.
7611,2013-11-13 20:39:12+00:00,muftimenk,"BREAKING NEWS 
Free Android App dedicated to Mufti Menk Audio Lectures uploaded immediately upon being delivered. 

https://t.co/mdzFG50O5Y"
7612,2013-11-13 18:00:01+00:00,muftimenk,"""The book that you will be surprised to read although YOU authored it is your own book of deeds on the day of Judgement so author it well."""
7613,2013-11-13 13:16:15+00:00,muftimenk,“A lie can travel halfway around the world while the truth is still putting on its shoes” - Mark Twain
7614,2013-11-13 09:00:19+00:00,muftimenk,Always look at things positively. What appears to be very negative is sometimes the best thing that could have happened.
7615,2013-11-13 03:00:01+00:00,muftimenk,"Today the soil is under us.
Tomorrow the soil may be over us.
Turn to the Almighty before you return to the Almighty!"
7616,2013-11-12 22:08:22+00:00,muftimenk,My heart is too valuable to allow hatred and jealousy to rent a spot.
7617,2013-11-12 14:13:58+00:00,muftimenk,For some reason rumour and falsehood spread faster than the truth although the truth is ultimately overpowering.
7618,2013-11-12 11:16:42+00:00,muftimenk,"""The one who works sees results and the one who sleeps sees dreams.""
Sh Salman"
7619,2013-11-12 04:55:48+00:00,muftimenk,We sometimes realise the value of the people in our lives only after losing them. Appreciate others.
7620,2013-11-11 16:33:49+00:00,muftimenk,"Reacting to those who choose to judge you based on a single misunderstanding, ignoring everything else, is sometimes pointless."
7621,2013-11-11 12:34:26+00:00,muftimenk,"""The Almighty is Most Forgiving, Most Merciful. How can anyone ever lose hope in His Mercy?"""
7622,2013-11-11 07:46:59+00:00,muftimenk,"URGENT APPEAL 
Please reach out to the people of the Philippines. Some of the worst typhoons of recent history have just struck them."
7623,2013-11-10 22:33:57+00:00,muftimenk,"To those looking for faults, even the straightest line appears to have a curve."
7624,2013-11-10 16:52:47+00:00,muftimenk,People are requesting special prayers for the Arsenal vs Man United match. Let's rather have special prayers for the Philippines Disaster.
7625,2013-11-10 12:28:37+00:00,muftimenk,Greeting others &amp; responding appropriately has been given much importance. The words taught are in fact a prayer... http://t.co/rMI5MsntO1
7626,2013-11-10 08:41:33+00:00,muftimenk,"""To budget correctly is half of success in one's livelihood"". We are taught to strike the correct balance between... http://t.co/Alo5hBqRRO"
7627,2013-11-10 05:24:46+00:00,muftimenk,"Visiting the sick or ill, giving them hope &amp; courage and praying for them, results in the pleasure of the... http://t.co/IVy9ds9ikW"
7628,2013-11-10 02:08:30+00:00,muftimenk,"Whoever plants a tree will be rewarded not only every time a person makes use of its shade, eats from its fruit... http://t.co/xIOsIcTkFZ"
7629,2013-11-09 23:20:07+00:00,muftimenk,"Whenever others are happy due to their success or a joyous occasion, then for us to congratulate them accordingly... http://t.co/t6EP9Ukz5n"
7630,2013-11-09 07:35:03+00:00,muftimenk,There are many ways of doing good so never think that you are the only one who does good. Appreciate the good work by others.
7631,2013-11-09 05:10:43+00:00,muftimenk,A judgement passed without giving each party a chance to present its case is injustice.
7632,2013-11-08 19:43:23+00:00,muftimenk,Tonight's Dubai Open Lecture has been uploaded http://t.co/jovC8KxY2T
7633,2013-11-08 18:23:46+00:00,muftimenk,Your comfort should not cause the discomfort of others.
7634,2013-11-08 14:40:26+00:00,muftimenk,"Good news! 
Watch tonight's talk LIVE from Dubai in a few moments. 
https://t.co/NQAO0m8395"
7635,2013-11-08 12:29:31+00:00,muftimenk,"A feeling of inner joy and peace, happiness and contentment is achieved when we reach out to the poor, needy and suffering across the globe."
7636,2013-11-07 11:00:53+00:00,muftimenk,"Our emotions can make us grossly misinterpret the words of others. It takes a calm, sensible mind to see the goodness in them."
7637,2013-11-06 16:42:51+00:00,muftimenk,As we travel &amp; develop we learn more about the cultures &amp; ways of others and respect their right to follow what they wish to &amp; vice versa.
7638,2013-11-06 16:42:09+00:00,muftimenk,"It is our duty to promote peace, tolerance, equality &amp; justice, acknowledging the presence of the diverse faiths &amp; inclinations in our midst"
7639,2013-11-06 16:40:45+00:00,muftimenk,"It is our duty to promote peace, tolerance, equality and justice, acknowledging the presence of the diverse... http://t.co/2rSwc4jn0x"
7640,2013-11-06 10:57:58+00:00,muftimenk,"If u have no time for ur spouse, why did u get married? 
If u have no time for ur children, why did u have them? 
Make the time for them."
7641,2013-11-05 23:24:05+00:00,muftimenk,"If we would really like to be of benefit, our dislike must be focused upon the bad deed and not the individual."
7642,2013-11-05 14:11:29+00:00,muftimenk,You don't win someone over by swearing them but you can win them over by educating them with kindness.
7643,2013-11-05 08:25:45+00:00,muftimenk,"First Dubai Visit 
Friday 8th November 
Al Manar Centre &amp; Masjid
1215pm Jumu'ah Lecture
715pm Public Lecture... http://t.co/e79rCSYTVd"
7644,2013-11-05 03:01:01+00:00,muftimenk,"Saying ""I'm sorry"" will only solve part of the problem but working hard to prove it will solve the rest of it."
7645,2013-11-04 19:00:01+00:00,muftimenk,"The type of person you marry plays a big role in the type of children you have, so do your unborn children a favor by choosing wisely."
7646,2013-11-04 13:00:01+00:00,muftimenk,"Being so kind, polite &amp; cheerful towards the women of the world holds no value when we cannot be such to our own wives, sisters &amp; mothers."
7647,2013-11-04 12:59:12+00:00,muftimenk,"First DUBAI Visit 
Fri 8th Nov 
Al Manar Centre
1215pm Jumu'ah
715pm Public Lecture
Contact 0559244053 / 043394464
http://t.co/U8MTh2tIFg"
7648,2013-11-04 09:17:55+00:00,muftimenk,"""If you truly care for someone then prove it by being there for them when they need you the most, not when it's convenient for you."" Nader"
7649,2013-11-04 07:00:01+00:00,muftimenk,"""Never make permanent decisions based on temporary feelings.""
Arabic Proverb"
7650,2013-11-04 04:00:00+00:00,muftimenk,"""Anger is a condition in which the tongue works faster than the mind."""
7651,2013-11-03 22:00:02+00:00,muftimenk,"""If you truly care for someone, then prove it by being there for them when they need you the most, not when it's... http://t.co/1QJHhF8zj7"
7652,2013-11-03 16:30:01+00:00,muftimenk,Having good friends is better than having no friends. Having no friends is better than having bad friends. Beyond that is self destruction
7653,2013-11-03 09:28:11+00:00,muftimenk,Forgiving others is not a weakness. It takes a strong person to forgive.
7654,2013-11-03 03:32:44+00:00,muftimenk,Sometimes we become overtaken by sadness to the degree that we forget that there are many things in life that can make us happy.
7655,2013-11-02 19:15:12+00:00,muftimenk,When you are feeling low be on a greater alert not to allow yourself to be used by strangers via a password with eight characters: ILoveYou
7656,2013-11-02 19:10:23+00:00,muftimenk,"""How is she different?""
Lecture from Women's Care Conference in Riffa, Bahrain has been uploaded http://t.co/uoxTrX8Y7l"
7657,2013-11-02 12:48:31+00:00,muftimenk,Making marriage easy for your children is an act of worship whilst making it difficult for them is a sin that promotes other sins.
7658,2013-11-02 04:32:15+00:00,muftimenk,Listening to the recitation of the Noble Qur'aan is very soothing but going through its meaning is even more soothing.
7659,2013-11-01 22:29:50+00:00,muftimenk,"Slander, accusation and rumour spreading are some of the most serious sins than have never gone unpunished."
7660,2013-11-01 19:32:29+00:00,muftimenk,"""The Great Accusation"". Tonight's Lecture from the Women's Care Conference in Manama, Bahrain has been uploaded to http://t.co/uj01Y50ryB"
7661,2013-11-01 12:20:14+00:00,muftimenk,"""None of you are true believers until you love for you brother what you love for yourself."" Prophet Muhammed pbuh"
7662,2013-11-01 12:02:37+00:00,muftimenk,"Masjid Al Fatih in Manama, Bahrain at sunset. Picture by Mufti Menk. http://t.co/bw0nWiP7Im"
7663,2013-11-01 07:03:25+00:00,muftimenk,"On this great day of the week let's pray for the sickly, the suffering and those who've passed away."
7664,2013-10-31 14:33:28+00:00,muftimenk,"Just visited the amazing Masjid Al Fatih in Manama, Bahrain. http://t.co/77e1mCK9eP"
7665,2013-10-31 14:05:02+00:00,muftimenk,"Before, those who benefited us were considered good, but today, those who do not harm us are extraordinary."
7666,2013-10-31 08:25:58+00:00,muftimenk,Every successful person has a painful story &amp; every painful story has a successful end. Learn to accept pain &amp; prepare for ultimate success.
7667,2013-10-31 06:40:01+00:00,muftimenk,"Worry never robs tomorrow of its sorrow, but it only saps today of all joy, so do your best and trust in the Almighty."
7668,2013-10-31 01:00:04+00:00,muftimenk,"""Whenever you are alone, remind yourself that the Almighty has sent everybody away so that it's only you and Him."""
7669,2013-10-30 18:00:02+00:00,muftimenk,"""Every successful person has a painful story &amp; every painful story has a successful end. Learn to accept pain &amp;... http://t.co/g3mW2jwbAp"
7670,2013-10-30 13:00:03+00:00,muftimenk,"""Sometimes we fight so long over who is right and who is wrong that we forget what is right and what is wrong."""
7671,2013-10-30 04:02:07+00:00,muftimenk,"Just like eating as we please can be harmful to the health, doing as we please can be harmful to the spirituality. Both require discipline."
7672,2013-10-29 21:15:12+00:00,muftimenk,In this age falsehood is presented in the most professional &amp; deceptive manner. We can easily fall prey to this if we are not very cautious.
7673,2013-10-29 16:45:15+00:00,muftimenk,The disease of suspicion and doubt can ruin the best of marriages and relationships. Help yourself by fighting your own disease.
7674,2013-10-29 12:25:42+00:00,muftimenk,We mean well but cause harm sometimes to our own children by pushing them too much to achieve. Let's be balanced. http://t.co/TA8y31xNnc
7675,2013-10-29 12:19:53+00:00,muftimenk,Pushing our children too much at school or expecting them to be first all the time can be very harmful to their... http://t.co/WPBhBaIL2c
7676,2013-10-29 09:53:13+00:00,muftimenk,"My Current Bahrain Tour is in aid of Breast Cancer Awareness and Support by Women's Care Group. ""Say One Care"". Please support the cause."
7677,2013-10-29 08:51:40+00:00,muftimenk,"Bahrain Current Tour not to be missed.
31 Oct to 2 Nov
Visit http://t.co/VrOXmpFIxX for details. 
http://t.co/p3pBr07rT3
@SayOneCare"
